sentence,essay_id,essay_type,CU0,CU1,CU2,CU3,CU4,CU5
"As the coaster begins to slow down, it climbs the next hill, and the potential energy increases.",P1_07_04_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This process continues as the coaster goes through the various hills, drops, and loops of the ride.",P1_07_04_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Total energy will not change throughout the ride in a friction less world.,P1_07_04_22-23,E1R,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
Although if there is friction the total energy will transfer into thermal energy throughout the ride.,P1_07_04_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Energy cannot be created or destroyed so the energy can't just disappear rather it converts into a different energy.,P1_07_04_22-23,E1R,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
The relation between the initial drop height and hill height in the roller coaster is determined by the speed of the roller coaster and the laws of physics.,P1_07_04_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1: Dear Gonzales Family, 
If you want to have the best roller coaster possible you should have a pretty high initial drop height and also you can add some hills into it.",P5_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
If you are going to add hills onto it the roller coaster you need to make sure that the hill is smaller than the initial drop height or else your cart will not be able to make it over.,P5_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
For example when the initial drop height is 5 m and the hill height is 5 m the cart can not make it over.,P5_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The cart mass also comes into this, if you have a lighter car it will have less PE at the top and less KE at the bottom of the drop.",P5_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
If the cart weighs 40 kg it has 1959 PE at the top and 1955 KE at the bottom of the drop.,P5_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Compared to a cart that has a heavier mass.,P5_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Such as a cart with a mass of 60 kg, this cart has 2938 PE at the top of the drop and 2932 KE at the bottom.",P5_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Initial drop height can effect what happens to the KE, PE, and total energy.",P5_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
An example of this is when we have a initial drop height of 2 m there is going to be more PE at the top and less KE.,P5_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
But once you get to the bottom of it there is more KE and no PE.,P5_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This also goes for any height that you have.,P5_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Whatever PE you have at the top of the initial drop is going to be the same as the total energy.When there was a initial drop height of 3.5 m there was 1710 PE and 0 KE, but once you got to the bottom there was 1 PE and 1709 KE and a total of 1710 energy.",P5_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Once you get closer towards the bottom the energy starts to transfer from one to another.,P5_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"So when you take cart mass, initial drop height, and hill height into consideration, these things can determine whether the coaster will work or not work.",P5_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
You need to make sure you have a initial drop height taller than the hill height if you want the cart to get over.,P5_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"And depending on the height of the initial drop can determine the amount of PE, KE, and total energy from a roller coaster.",P5_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1R: Dear Gonzales Family, 
If you want to have the best roller coaster possible you should have a pretty high initial drop height and also you can add some hills into it.",P5_03_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
If you are going to add hills onto it the roller coaster you need to make sure that the hill is smaller than the initial drop height or else your cart will not be able to make it over.,P5_03_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
For example when the initial drop height is 5 m and the hill height is 5 m the cart can not make it over.,P5_03_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The cart mass also comes into this, if you have a lighter car it will have less PE at the top and less KE at the bottom of the drop.",P5_03_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
If the cart weighs 40 kg it has 1959 PE at the top and 1955 KE at the bottom of the drop.,P5_03_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Compared to a cart that has a heavier mass.,P5_03_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Such as a cart with a mass of 60 kg, this cart has 2938 PE at the top of the drop and 2932 KE at the bottom.",P5_03_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Initial drop height can effect what happens to the KE, PE, and total energy.",P5_03_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
An example of this is when we have a initial drop height of 2 m there is going to be more PE at the top and less KE.,P5_03_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
But once you get to the bottom of it there is more KE and no PE.,P5_03_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This also goes for any height that you have.,P5_03_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Whatever PE you have at the top of the initial drop is going to be the same as the total energy.When there was a initial drop height of 3.5 m there was 1710 PE and 0 KE, but once you got to the bottom there was 1 PE and 1709 KE and a total of 1710 energy.",P5_03_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
So when the total energy is 2443.,P5_03_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This would mean that the PE would also be 2443 at the top of the initial drop and the KE would be 2443 at the bottom of the initial drop.,P5_03_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Once you get closer towards the bottom the energy starts to transfer from one to another.,P5_03_18_22-23,E1R,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
When the energy transforms from PE to KE this is called the LAw of Conservation of Energy.,P5_03_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This states that energy can not be destroyed or created.,P5_03_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
So this is why it starts with s certain amount of energy which then transform to another.,P5_03_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
For example when you are at the top of an initial drop you have a certain amount of PE.,P5_03_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
And once you get towards the bottom that PE transforms into KE.,P5_03_18_22-23,E1R,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
"So when you take cart mass, initial drop height, and hill height into consideration, these things can determine whether the coaster will work or not work.",P5_03_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
You need to make sure you have a initial drop height taller than the hill height if you want the cart to get over.,P5_03_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"And depending on the height of the initial drop can determine the amount of PE, KE, and total energy from a roller coaster.",P5_03_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1: In order to have a safe and exiting ride you will need to have an initial drop, a hill, and mass and energy.",P5_04_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The height of the initial drop has to be higher than the height of any hill.,P5_04_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
The height of the initial drop was 5.,P5_04_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When the height of the hill was 3.20 (lower) the car went over the hill.,P5_04_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
when the height of the hill was 5 (same) the car didn't go over the hill.,P5_04_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The higher the initial drop the more total energy there will be.,P5_04_15_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When the initial drop had a height of 2, the TE was 977 J. when the initial drop had a height of 5, the TE was 2443 J.",P5_04_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
At the top of the initial drop its a PE and as the car goes down the hill it all transfers to KE.,P5_04_15_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
KE + PE = TE.,P5_04_15_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
The more the car weighs the more total energy there is.,P5_04_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
When the car mass was 40kg the total energy was 1958 J. when the car mass was 60kg the total energy was 2937 J. at the initial drop its a PE and at the bottom of the drop it is mostly KE with a couple PE J.,P5_04_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"My roller coaster design will be exiting because it will be fast have hills, and will make it to the end of the ride.",P5_04_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
